loc_idx,s1,s2
4934,33.5,49.5
4935,34.5,49.5
4936,35.5,49.5
4937,36.5,49.5
4938,37.50000000000001,49.5
4939,38.5,49.5
4940,39.5,49.5
4941,40.5,49.5
4942,41.5,49.5
4943,42.5,49.5
4944,43.5,49.5
4945,44.5,49.5
4946,45.5,49.5
4947,46.5,49.5
4948,47.5,49.5
4949,48.5,49.5
4950,49.5,49.5
4951,50.5,49.5
4952,51.5,49.5
4953,52.50000000000001,49.5
4954,53.5,49.5
4955,54.49999999999999,49.5
4956,55.5,49.5
4957,56.5,49.5
4958,57.5,49.5
4959,58.5,49.5
4960,59.49999999999999,49.5
4961,60.5,49.5
4962,61.49999999999999,49.5
4963,62.5,49.5
4964,63.5,49.5
4965,64.50000000000001,49.5
4966,65.5,49.5
4967,66.5,49.5
4968,67.50000000000001,49.5
4969,68.5,49.5
4970,69.50000000000001,49.5
4971,70.5,49.5
4972,71.5,49.5
4973,72.5,49.5
4974,73.5,49.5
4975,74.50000000000001,49.5
4976,75.5,49.5
4977,76.5,49.5
4978,77.5,49.5
4979,78.5,49.5
4980,79.5,49.5
4981,80.5,49.5
4982,81.50000000000001,49.5
4983,82.5,49.5
4984,83.5,49.5
4985,84.5,49.5
4986,85.5,49.5
4987,86.5,49.5
4988,87.5,49.5
4989,88.5,49.5
4990,89.5,49.5
4991,90.5,49.5
4992,91.5,49.5
4993,92.5,49.5
4994,93.5,49.5
4995,94.5,49.5
4996,95.5,49.5
4997,96.5,49.5
4998,97.5,49.5
4999,98.5,49.5
5000,99.5,49.5
5001,0.5,50.5
5002,1.5000000000000002,50.5
5003,2.5000000000000004,50.5
5004,3.5,50.5
5005,4.500000000000001,50.5
5006,5.5,50.5
5007,6.5,50.5
5008,7.5,50.5
5009,8.500000000000002,50.5
5010,9.5,50.5
5011,10.5,50.5
5012,11.5,50.5
5013,12.5,50.5
5014,13.500000000000002,50.5
5015,14.5,50.5
5016,15.5,50.5
5017,16.500000000000004,50.5
5018,17.5,50.5
5019,18.5,50.5
5020,19.5,50.5
5021,20.5,50.5
5022,21.5,50.5
5023,22.5,50.5
5024,23.5,50.5
5025,24.5,50.5
5026,25.5,50.5
5027,26.500000000000004,50.5
5028,27.499999999999996,50.5
5029,28.5,50.5
5030,29.5,50.5
5031,30.5,50.5
5032,31.5,50.5
5033,32.50000000000001,50.5
5034,33.5,50.5
5035,34.5,50.5
5036,35.5,50.5
5037,36.5,50.5
5038,37.50000000000001,50.5
5039,38.5,50.5
5040,39.5,50.5
5041,40.5,50.5
5042,41.5,50.5
5043,42.5,50.5
5044,43.5,50.5
5045,44.5,50.5
5046,45.5,50.5
5047,46.5,50.5
5048,47.5,50.5
5049,48.5,50.5
5050,49.5,50.5
5051,50.5,50.5
5052,51.5,50.5
5053,52.50000000000001,50.5
5054,53.5,50.5
5055,54.49999999999999,50.5
5056,55.5,50.5
5057,56.5,50.5
5058,57.5,50.5
5059,58.5,50.5
5060,59.49999999999999,50.5
5061,60.5,50.5
5062,61.49999999999999,50.5
5063,62.5,50.5
5064,63.5,50.5
5065,64.50000000000001,50.5
5066,65.5,50.5
5067,66.5,50.5
5068,67.50000000000001,50.5
5069,68.5,50.5
5070,69.50000000000001,50.5
5071,70.5,50.5
5072,71.5,50.5
5073,72.5,50.5
5074,73.5,50.5
5075,74.50000000000001,50.5
5076,75.5,50.5
5077,76.5,50.5
5078,77.5,50.5
5079,78.5,50.5
5080,79.5,50.5
5081,80.5,50.5
5082,81.50000000000001,50.5
5083,82.5,50.5
5084,83.5,50.5
5085,84.5,50.5
5086,85.5,50.5
5087,86.5,50.5
5088,87.5,50.5
5089,88.5,50.5
5090,89.5,50.5
5091,90.5,50.5
5092,91.5,50.5
5093,92.5,50.5
5094,93.5,50.5
5095,94.5,50.5
5096,95.5,50.5
5097,96.5,50.5
5098,97.5,50.5
5099,98.5,50.5
5100,99.5,50.5
5101,0.5,51.5
5102,1.5000000000000002,51.5
5103,2.5000000000000004,51.5
5104,3.5,51.5
5105,4.500000000000001,51.5
5106,5.5,51.5
5107,6.5,51.5
5108,7.5,51.5
5109,8.500000000000002,51.5
5110,9.5,51.5
5111,10.5,51.5
5112,11.5,51.5
5113,12.5,51.5
5114,13.500000000000002,51.5
5115,14.5,51.5
5116,15.5,51.5
5117,16.500000000000004,51.5
5118,17.5,51.5
5119,18.5,51.5
5120,19.5,51.5
5121,20.5,51.5
5122,21.5,51.5
5123,22.5,51.5
5124,23.5,51.5
5125,24.5,51.5
5126,25.5,51.5
5127,26.500000000000004,51.5
5128,27.499999999999996,51.5
5129,28.5,51.5
5130,29.5,51.5
5131,30.5,51.5
5132,31.5,51.5
5133,32.50000000000001,51.5
5134,33.5,51.5
5135,34.5,51.5
5136,35.5,51.5
5137,36.5,51.5
5138,37.50000000000001,51.5
5139,38.5,51.5
5140,39.5,51.5
5141,40.5,51.5
5142,41.5,51.5
5143,42.5,51.5
5144,43.5,51.5
5145,44.5,51.5
5146,45.5,51.5
5147,46.5,51.5
5148,47.5,51.5
5149,48.5,51.5
5150,49.5,51.5
5151,50.5,51.5
5152,51.5,51.5
5153,52.50000000000001,51.5
5154,53.5,51.5
5155,54.49999999999999,51.5
5156,55.5,51.5
5157,56.5,51.5
5158,57.5,51.5
5159,58.5,51.5
5160,59.49999999999999,51.5
5161,60.5,51.5
5162,61.49999999999999,51.5
5163,62.5,51.5
5164,63.5,51.5
5165,64.50000000000001,51.5
5166,65.5,51.5
5167,66.5,51.5
5168,67.50000000000001,51.5
5169,68.5,51.5
5170,69.50000000000001,51.5
5171,70.5,51.5
5172,71.5,51.5
5173,72.5,51.5
5174,73.5,51.5
5175,74.50000000000001,51.5
5176,75.5,51.5
5177,76.5,51.5
5178,77.5,51.5
5179,78.5,51.5
5180,79.5,51.5
5181,80.5,51.5
5182,81.50000000000001,51.5
5183,82.5,51.5
5184,83.5,51.5
5185,84.5,51.5
5186,85.5,51.5
5187,86.5,51.5
5188,87.5,51.5
5189,88.5,51.5
5190,89.5,51.5
5191,90.5,51.5
5192,91.5,51.5
5193,92.5,51.5
5194,93.5,51.5
5195,94.5,51.5
5196,95.5,51.5
5197,96.5,51.5
5198,97.5,51.5
5199,98.5,51.5
5200,99.5,51.5
5201,0.5,52.50000000000001
5202,1.5000000000000002,52.50000000000001
5203,2.5000000000000004,52.50000000000001
5204,3.5,52.50000000000001
5205,4.500000000000001,52.50000000000001
5206,5.5,52.50000000000001
5207,6.5,52.50000000000001
5208,7.5,52.50000000000001
5209,8.500000000000002,52.50000000000001
5210,9.5,52.50000000000001
5211,10.5,52.50000000000001
5212,11.5,52.50000000000001
5213,12.5,52.50000000000001
5214,13.500000000000002,52.50000000000001
5215,14.5,52.50000000000001
5216,15.5,52.50000000000001
5217,16.500000000000004,52.50000000000001
5218,17.5,52.50000000000001
5219,18.5,52.50000000000001
5220,19.5,52.50000000000001
5221,20.5,52.50000000000001
5222,21.5,52.50000000000001
5223,22.5,52.50000000000001
5224,23.5,52.50000000000001
5225,24.5,52.50000000000001
5226,25.5,52.50000000000001
5227,26.500000000000004,52.50000000000001
5228,27.499999999999996,52.50000000000001
5229,28.5,52.50000000000001
5230,29.5,52.50000000000001
5231,30.5,52.50000000000001
5232,31.5,52.50000000000001
5233,32.50000000000001,52.50000000000001
5234,33.5,52.50000000000001
5235,34.5,52.50000000000001
5236,35.5,52.50000000000001
5237,36.5,52.50000000000001
5238,37.50000000000001,52.50000000000001
5239,38.5,52.50000000000001
5240,39.5,52.50000000000001
5241,40.5,52.50000000000001
5242,41.5,52.50000000000001
5243,42.5,52.50000000000001
5244,43.5,52.50000000000001
5245,44.5,52.50000000000001
5246,45.5,52.50000000000001
5247,46.5,52.50000000000001
5248,47.5,52.50000000000001
5249,48.5,52.50000000000001
5250,49.5,52.50000000000001
5251,50.5,52.50000000000001
5252,51.5,52.50000000000001
5253,52.50000000000001,52.50000000000001
5254,53.5,52.50000000000001
5255,54.49999999999999,52.50000000000001
5256,55.5,52.50000000000001
5257,56.5,52.50000000000001
5258,57.5,52.50000000000001
5259,58.5,52.50000000000001
5260,59.49999999999999,52.50000000000001
5261,60.5,52.50000000000001
5262,61.49999999999999,52.50000000000001
5263,62.5,52.50000000000001
5264,63.5,52.50000000000001
5265,64.50000000000001,52.50000000000001
5266,65.5,52.50000000000001
5267,66.5,52.50000000000001
5268,67.50000000000001,52.50000000000001
5269,68.5,52.50000000000001
5270,69.50000000000001,52.50000000000001
5271,70.5,52.50000000000001
5272,71.5,52.50000000000001
5273,72.5,52.50000000000001
5274,73.5,52.50000000000001
5275,74.50000000000001,52.50000000000001
5276,75.5,52.50000000000001
5277,76.5,52.50000000000001
5278,77.5,52.50000000000001
5279,78.5,52.50000000000001
5280,79.5,52.50000000000001
5281,80.5,52.50000000000001
5282,81.50000000000001,52.50000000000001
5283,82.5,52.50000000000001
5284,83.5,52.50000000000001
5285,84.5,52.50000000000001
5286,85.5,52.50000000000001
5287,86.5,52.50000000000001
5288,87.5,52.50000000000001
5289,88.5,52.50000000000001
5290,89.5,52.50000000000001
5291,90.5,52.50000000000001
5292,91.5,52.50000000000001
5293,92.5,52.50000000000001
5294,93.5,52.50000000000001
5295,94.5,52.50000000000001
5296,95.5,52.50000000000001
5297,96.5,52.50000000000001
5298,97.5,52.50000000000001
5299,98.5,52.50000000000001
5300,99.5,52.50000000000001
5301,0.5,53.5
5302,1.5000000000000002,53.5
5303,2.5000000000000004,53.5
5304,3.5,53.5
5305,4.500000000000001,53.5
5306,5.5,53.5
5307,6.5,53.5
5308,7.5,53.5
5309,8.500000000000002,53.5
5310,9.5,53.5
5311,10.5,53.5
5312,11.5,53.5
5313,12.5,53.5
5314,13.500000000000002,53.5
5315,14.5,53.5
5316,15.5,53.5
5317,16.500000000000004,53.5
5318,17.5,53.5
5319,18.5,53.5
5320,19.5,53.5
5321,20.5,53.5
5322,21.5,53.5
5323,22.5,53.5
5324,23.5,53.5
5325,24.5,53.5
5326,25.5,53.5
5327,26.500000000000004,53.5
5328,27.499999999999996,53.5
5329,28.5,53.5
5330,29.5,53.5
5331,30.5,53.5
5332,31.5,53.5
5333,32.50000000000001,53.5
5334,33.5,53.5
5335,34.5,53.5
5336,35.5,53.5
5337,36.5,53.5
5338,37.50000000000001,53.5
5339,38.5,53.5
5340,39.5,53.5
5341,40.5,53.5
5342,41.5,53.5
5343,42.5,53.5
5344,43.5,53.5
5345,44.5,53.5
5346,45.5,53.5
5347,46.5,53.5
5348,47.5,53.5
5349,48.5,53.5
5350,49.5,53.5
5351,50.5,53.5
5352,51.5,53.5
5353,52.50000000000001,53.5
5354,53.5,53.5
5355,54.49999999999999,53.5
5356,55.5,53.5
5357,56.5,53.5
5358,57.5,53.5
5359,58.5,53.5
5360,59.49999999999999,53.5
5361,60.5,53.5
5362,61.49999999999999,53.5
5363,62.5,53.5
5364,63.5,53.5
5365,64.50000000000001,53.5
5366,65.5,53.5
5367,66.5,53.5
5368,67.50000000000001,53.5
5369,68.5,53.5
5370,69.50000000000001,53.5
5371,70.5,53.5
5372,71.5,53.5
5373,72.5,53.5
5374,73.5,53.5
5375,74.50000000000001,53.5
5376,75.5,53.5
5377,76.5,53.5
5378,77.5,53.5
5379,78.5,53.5
5380,79.5,53.5
5381,80.5,53.5
5382,81.50000000000001,53.5
5383,82.5,53.5
5384,83.5,53.5
5385,84.5,53.5
5386,85.5,53.5
5387,86.5,53.5
5388,87.5,53.5
5389,88.5,53.5
5390,89.5,53.5
5391,90.5,53.5
5392,91.5,53.5
5393,92.5,53.5
5394,93.5,53.5
5395,94.5,53.5
5396,95.5,53.5
5397,96.5,53.5
5398,97.5,53.5
5399,98.5,53.5
5400,99.5,53.5
5401,0.5,54.49999999999999
5402,1.5000000000000002,54.49999999999999
5403,2.5000000000000004,54.49999999999999
5404,3.5,54.49999999999999
5405,4.500000000000001,54.49999999999999
5406,5.5,54.49999999999999
5407,6.5,54.49999999999999
5408,7.5,54.49999999999999
5409,8.500000000000002,54.49999999999999
5410,9.5,54.49999999999999
5411,10.5,54.49999999999999
5412,11.5,54.49999999999999
5413,12.5,54.49999999999999
5414,13.500000000000002,54.49999999999999
5415,14.5,54.49999999999999
5416,15.5,54.49999999999999
5417,16.500000000000004,54.49999999999999
5418,17.5,54.49999999999999
5419,18.5,54.49999999999999
5420,19.5,54.49999999999999
5421,20.5,54.49999999999999
5422,21.5,54.49999999999999
5423,22.5,54.49999999999999
5424,23.5,54.49999999999999
5425,24.5,54.49999999999999
5426,25.5,54.49999999999999
5427,26.500000000000004,54.49999999999999
5428,27.499999999999996,54.49999999999999
5429,28.5,54.49999999999999
5430,29.5,54.49999999999999
5431,30.5,54.49999999999999
5432,31.5,54.49999999999999
5433,32.50000000000001,54.49999999999999
5434,33.5,54.49999999999999
5435,34.5,54.49999999999999
5436,35.5,54.49999999999999
5437,36.5,54.49999999999999
5438,37.50000000000001,54.49999999999999
5439,38.5,54.49999999999999
5440,39.5,54.49999999999999
5441,40.5,54.49999999999999
5442,41.5,54.49999999999999
5443,42.5,54.49999999999999
5444,43.5,54.49999999999999
5445,44.5,54.49999999999999
5446,45.5,54.49999999999999
5447,46.5,54.49999999999999
5448,47.5,54.49999999999999
5449,48.5,54.49999999999999
5450,49.5,54.49999999999999
5451,50.5,54.49999999999999
5452,51.5,54.49999999999999
5453,52.50000000000001,54.49999999999999
5454,53.5,54.49999999999999
5455,54.49999999999999,54.49999999999999
5456,55.5,54.49999999999999
5457,56.5,54.49999999999999
5458,57.5,54.49999999999999
5459,58.5,54.49999999999999
5460,59.49999999999999,54.49999999999999
5461,60.5,54.49999999999999
5462,61.49999999999999,54.49999999999999
5463,62.5,54.49999999999999
5464,63.5,54.49999999999999
5465,64.50000000000001,54.49999999999999
5466,65.5,54.49999999999999
5467,66.5,54.49999999999999
5468,67.50000000000001,54.49999999999999
5469,68.5,54.49999999999999
5470,69.50000000000001,54.49999999999999
5471,70.5,54.49999999999999
5472,71.5,54.49999999999999
5473,72.5,54.49999999999999
5474,73.5,54.49999999999999
5475,74.50000000000001,54.49999999999999
5476,75.5,54.49999999999999
5477,76.5,54.49999999999999
5478,77.5,54.49999999999999
5479,78.5,54.49999999999999
5480,79.5,54.49999999999999
5481,80.5,54.49999999999999
5482,81.50000000000001,54.49999999999999
5483,82.5,54.49999999999999
5484,83.5,54.49999999999999
5485,84.5,54.49999999999999
5486,85.5,54.49999999999999
5487,86.5,54.49999999999999
5488,87.5,54.49999999999999
5489,88.5,54.49999999999999
5490,89.5,54.49999999999999
5491,90.5,54.49999999999999
5492,91.5,54.49999999999999
5493,92.5,54.49999999999999
5494,93.5,54.49999999999999
5495,94.5,54.49999999999999
5496,95.5,54.49999999999999
5497,96.5,54.49999999999999
5498,97.5,54.49999999999999
5499,98.5,54.49999999999999
5500,99.5,54.49999999999999
5501,0.5,55.5
5502,1.5000000000000002,55.5
5503,2.5000000000000004,55.5
5504,3.5,55.5
5505,4.500000000000001,55.5
5506,5.5,55.5
5507,6.5,55.5
5508,7.5,55.5
5509,8.500000000000002,55.5
5510,9.5,55.5
5511,10.5,55.5
5512,11.5,55.5
5513,12.5,55.5
5514,13.500000000000002,55.5
5515,14.5,55.5
5516,15.5,55.5
5517,16.500000000000004,55.5
5518,17.5,55.5
5519,18.5,55.5
5520,19.5,55.5
5521,20.5,55.5
5522,21.5,55.5
5523,22.5,55.5
5524,23.5,55.5
5525,24.5,55.5
5526,25.5,55.5
5527,26.500000000000004,55.5
5528,27.499999999999996,55.5
5529,28.5,55.5
5530,29.5,55.5
5531,30.5,55.5
5532,31.5,55.5
5533,32.50000000000001,55.5
5534,33.5,55.5
5535,34.5,55.5
5536,35.5,55.5
5537,36.5,55.5
5538,37.50000000000001,55.5
5539,38.5,55.5
5540,39.5,55.5
5541,40.5,55.5
5542,41.5,55.5
5543,42.5,55.5
5544,43.5,55.5
5545,44.5,55.5
5546,45.5,55.5
5547,46.5,55.5
5548,47.5,55.5
5549,48.5,55.5
5550,49.5,55.5
5551,50.5,55.5
5552,51.5,55.5
5553,52.50000000000001,55.5
5554,53.5,55.5
5555,54.49999999999999,55.5
5556,55.5,55.5
5557,56.5,55.5
5558,57.5,55.5
5559,58.5,55.5
5560,59.49999999999999,55.5
5561,60.5,55.5
5562,61.49999999999999,55.5
5563,62.5,55.5
5564,63.5,55.5
5565,64.50000000000001,55.5
5566,65.5,55.5
5567,66.5,55.5
5568,67.50000000000001,55.5
5569,68.5,55.5
5570,69.50000000000001,55.5
5571,70.5,55.5
5572,71.5,55.5
5573,72.5,55.5
5574,73.5,55.5
5575,74.50000000000001,55.5
5576,75.5,55.5
5577,76.5,55.5
5578,77.5,55.5
5579,78.5,55.5
5580,79.5,55.5
5581,80.5,55.5
5582,81.50000000000001,55.5
5583,82.5,55.5
5584,83.5,55.5
5585,84.5,55.5
5586,85.5,55.5
5587,86.5,55.5
5588,87.5,55.5
5589,88.5,55.5
5590,89.5,55.5
5591,90.5,55.5
5592,91.5,55.5
5593,92.5,55.5
5594,93.5,55.5
5595,94.5,55.5
5596,95.5,55.5
5597,96.5,55.5
5598,97.5,55.5
5599,98.5,55.5
5600,99.5,55.5
5601,0.5,56.5
5602,1.5000000000000002,56.5
5603,2.5000000000000004,56.5
5604,3.5,56.5
5605,4.500000000000001,56.5
5606,5.5,56.5
5607,6.5,56.5
5608,7.5,56.5
5609,8.500000000000002,56.5
5610,9.5,56.5
5611,10.5,56.5
5612,11.5,56.5
5613,12.5,56.5
5614,13.500000000000002,56.5
5615,14.5,56.5
5616,15.5,56.5
5617,16.500000000000004,56.5
5618,17.5,56.5
5619,18.5,56.5
5620,19.5,56.5
5621,20.5,56.5
5622,21.5,56.5
5623,22.5,56.5
5624,23.5,56.5
5625,24.5,56.5
5626,25.5,56.5
5627,26.500000000000004,56.5
5628,27.499999999999996,56.5
5629,28.5,56.5
5630,29.5,56.5
5631,30.5,56.5
5632,31.5,56.5
5633,32.50000000000001,56.5
5634,33.5,56.5
5635,34.5,56.5
5636,35.5,56.5
5637,36.5,56.5
5638,37.50000000000001,56.5
5639,38.5,56.5
5640,39.5,56.5
5641,40.5,56.5
5642,41.5,56.5
5643,42.5,56.5
5644,43.5,56.5
5645,44.5,56.5
5646,45.5,56.5
5647,46.5,56.5
5648,47.5,56.5
5649,48.5,56.5
5650,49.5,56.5
5651,50.5,56.5
5652,51.5,56.5
5653,52.50000000000001,56.5
5654,53.5,56.5
5655,54.49999999999999,56.5
5656,55.5,56.5
5657,56.5,56.5
5658,57.5,56.5
5659,58.5,56.5
5660,59.49999999999999,56.5
5661,60.5,56.5
5662,61.49999999999999,56.5
5663,62.5,56.5
5664,63.5,56.5
5665,64.50000000000001,56.5
5666,65.5,56.5
5667,66.5,56.5
5668,67.50000000000001,56.5
5669,68.5,56.5
5670,69.50000000000001,56.5
5671,70.5,56.5
5672,71.5,56.5
5673,72.5,56.5
5674,73.5,56.5
5675,74.50000000000001,56.5
5676,75.5,56.5
5677,76.5,56.5
5678,77.5,56.5
5679,78.5,56.5
5680,79.5,56.5
5681,80.5,56.5
5682,81.50000000000001,56.5
5683,82.5,56.5
5684,83.5,56.5
5685,84.5,56.5
5686,85.5,56.5
5687,86.5,56.5
5688,87.5,56.5
5689,88.5,56.5
5690,89.5,56.5
5691,90.5,56.5
5692,91.5,56.5
5693,92.5,56.5
5694,93.5,56.5
5695,94.5,56.5
5696,95.5,56.5
5697,96.5,56.5
5698,97.5,56.5
5699,98.5,56.5
5700,99.5,56.5
5701,0.5,57.5
5702,1.5000000000000002,57.5
5703,2.5000000000000004,57.5
5704,3.5,57.5
5705,4.500000000000001,57.5
5706,5.5,57.5
5707,6.5,57.5
5708,7.5,57.5
5709,8.500000000000002,57.5
5710,9.5,57.5
5711,10.5,57.5
5712,11.5,57.5
5713,12.5,57.5
5714,13.500000000000002,57.5
5715,14.5,57.5
5716,15.5,57.5
5717,16.500000000000004,57.5
5718,17.5,57.5
5719,18.5,57.5
5720,19.5,57.5
5721,20.5,57.5
5722,21.5,57.5
5723,22.5,57.5
5724,23.5,57.5
5725,24.5,57.5
5726,25.5,57.5
5727,26.500000000000004,57.5
5728,27.499999999999996,57.5
5729,28.5,57.5
5730,29.5,57.5
5731,30.5,57.5
5732,31.5,57.5
5733,32.50000000000001,57.5
5734,33.5,57.5
5735,34.5,57.5
5736,35.5,57.5
5737,36.5,57.5
5738,37.50000000000001,57.5
5739,38.5,57.5
5740,39.5,57.5
5741,40.5,57.5
5742,41.5,57.5
5743,42.5,57.5
5744,43.5,57.5
5745,44.5,57.5
5746,45.5,57.5
5747,46.5,57.5
5748,47.5,57.5
5749,48.5,57.5
5750,49.5,57.5
5751,50.5,57.5
5752,51.5,57.5
5753,52.50000000000001,57.5
5754,53.5,57.5
5755,54.49999999999999,57.5
5756,55.5,57.5
5757,56.5,57.5
5758,57.5,57.5
5759,58.5,57.5
5760,59.49999999999999,57.5
5761,60.5,57.5
5762,61.49999999999999,57.5
5763,62.5,57.5
5764,63.5,57.5
5765,64.50000000000001,57.5
5766,65.5,57.5
5767,66.5,57.5
5768,67.50000000000001,57.5
5769,68.5,57.5
5770,69.50000000000001,57.5
5771,70.5,57.5
5772,71.5,57.5
5773,72.5,57.5
5774,73.5,57.5
5775,74.50000000000001,57.5
5776,75.5,57.5
5777,76.5,57.5
5778,77.5,57.5
5779,78.5,57.5
5780,79.5,57.5
5781,80.5,57.5
5782,81.50000000000001,57.5
5783,82.5,57.5
5784,83.5,57.5
5785,84.5,57.5
5786,85.5,57.5
5787,86.5,57.5
5788,87.5,57.5
5789,88.5,57.5
5790,89.5,57.5
5791,90.5,57.5
5792,91.5,57.5
5793,92.5,57.5
5794,93.5,57.5
5795,94.5,57.5
5796,95.5,57.5
5797,96.5,57.5
5798,97.5,57.5
5799,98.5,57.5
5800,99.5,57.5
5801,0.5,58.5
5802,1.5000000000000002,58.5
5803,2.5000000000000004,58.5
5804,3.5,58.5
5805,4.500000000000001,58.5
5806,5.5,58.5
5807,6.5,58.5
5808,7.5,58.5
5809,8.500000000000002,58.5
5810,9.5,58.5
5811,10.5,58.5
5812,11.5,58.5
5813,12.5,58.5
5814,13.500000000000002,58.5
5815,14.5,58.5
5816,15.5,58.5
5817,16.500000000000004,58.5
5818,17.5,58.5
5819,18.5,58.5
5820,19.5,58.5
5821,20.5,58.5
5822,21.5,58.5
5823,22.5,58.5
5824,23.5,58.5
5825,24.5,58.5
5826,25.5,58.5
5827,26.500000000000004,58.5
5828,27.499999999999996,58.5
5829,28.5,58.5
5830,29.5,58.5
5831,30.5,58.5
5832,31.5,58.5
5833,32.50000000000001,58.5
5834,33.5,58.5
5835,34.5,58.5
5836,35.5,58.5
5837,36.5,58.5
5838,37.50000000000001,58.5
5839,38.5,58.5
5840,39.5,58.5
5841,40.5,58.5
5842,41.5,58.5
5843,42.5,58.5
5844,43.5,58.5
5845,44.5,58.5
5846,45.5,58.5
5847,46.5,58.5
5848,47.5,58.5
5849,48.5,58.5
5850,49.5,58.5
5851,50.5,58.5
5852,51.5,58.5
5853,52.50000000000001,58.5
5854,53.5,58.5
5855,54.49999999999999,58.5
5856,55.5,58.5
5857,56.5,58.5
5858,57.5,58.5
5859,58.5,58.5
5860,59.49999999999999,58.5
5861,60.5,58.5
5862,61.49999999999999,58.5
5863,62.5,58.5
5864,63.5,58.5
5865,64.50000000000001,58.5
5866,65.5,58.5
5867,66.5,58.5
5868,67.50000000000001,58.5
5869,68.5,58.5
5870,69.50000000000001,58.5
5871,70.5,58.5
5872,71.5,58.5
5873,72.5,58.5
5874,73.5,58.5
5875,74.50000000000001,58.5
5876,75.5,58.5
5877,76.5,58.5
5878,77.5,58.5
5879,78.5,58.5
5880,79.5,58.5
5881,80.5,58.5
5882,81.50000000000001,58.5
5883,82.5,58.5
5884,83.5,58.5
5885,84.5,58.5
5886,85.5,58.5
5887,86.5,58.5
5888,87.5,58.5
5889,88.5,58.5
5890,89.5,58.5
5891,90.5,58.5
5892,91.5,58.5
5893,92.5,58.5
5894,93.5,58.5
5895,94.5,58.5
5896,95.5,58.5
5897,96.5,58.5
5898,97.5,58.5
5899,98.5,58.5
5900,99.5,58.5
5901,0.5,59.49999999999999
5902,1.5000000000000002,59.49999999999999
5903,2.5000000000000004,59.49999999999999
5904,3.5,59.49999999999999
5905,4.500000000000001,59.49999999999999
5906,5.5,59.49999999999999
5907,6.5,59.49999999999999
5908,7.5,59.49999999999999
5909,8.500000000000002,59.49999999999999
5910,9.5,59.49999999999999
5911,10.5,59.49999999999999
5912,11.5,59.49999999999999
5913,12.5,59.49999999999999
5914,13.500000000000002,59.49999999999999
5915,14.5,59.49999999999999
5916,15.5,59.49999999999999
5917,16.500000000000004,59.49999999999999
5918,17.5,59.49999999999999
5919,18.5,59.49999999999999
5920,19.5,59.49999999999999
5921,20.5,59.49999999999999
5922,21.5,59.49999999999999
5923,22.5,59.49999999999999
5924,23.5,59.49999999999999
5925,24.5,59.49999999999999
5926,25.5,59.49999999999999
5927,26.500000000000004,59.49999999999999
5928,27.499999999999996,59.49999999999999
5929,28.5,59.49999999999999
5930,29.5,59.49999999999999
5931,30.5,59.49999999999999
5932,31.5,59.49999999999999
5933,32.50000000000001,59.49999999999999
5934,33.5,59.49999999999999
5935,34.5,59.49999999999999
5936,35.5,59.49999999999999
5937,36.5,59.49999999999999
5938,37.50000000000001,59.49999999999999
5939,38.5,59.49999999999999
5940,39.5,59.49999999999999
5941,40.5,59.49999999999999
5942,41.5,59.49999999999999
5943,42.5,59.49999999999999
5944,43.5,59.49999999999999
5945,44.5,59.49999999999999
5946,45.5,59.49999999999999
5947,46.5,59.49999999999999
5948,47.5,59.49999999999999
5949,48.5,59.49999999999999
5950,49.5,59.49999999999999
5951,50.5,59.49999999999999
5952,51.5,59.49999999999999
5953,52.50000000000001,59.49999999999999
5954,53.5,59.49999999999999
5955,54.49999999999999,59.49999999999999
5956,55.5,59.49999999999999
5957,56.5,59.49999999999999
5958,57.5,59.49999999999999
5959,58.5,59.49999999999999
5960,59.49999999999999,59.49999999999999
5961,60.5,59.49999999999999
5962,61.49999999999999,59.49999999999999
5963,62.5,59.49999999999999
5964,63.5,59.49999999999999
5965,64.50000000000001,59.49999999999999
5966,65.5,59.49999999999999
5967,66.5,59.49999999999999
5968,67.50000000000001,59.49999999999999
5969,68.5,59.49999999999999
5970,69.50000000000001,59.49999999999999
5971,70.5,59.49999999999999
5972,71.5,59.49999999999999
5973,72.5,59.49999999999999
5974,73.5,59.49999999999999
5975,74.50000000000001,59.49999999999999
5976,75.5,59.49999999999999
5977,76.5,59.49999999999999
5978,77.5,59.49999999999999
5979,78.5,59.49999999999999
5980,79.5,59.49999999999999
5981,80.5,59.49999999999999
5982,81.50000000000001,59.49999999999999
5983,82.5,59.49999999999999
5984,83.5,59.49999999999999
5985,84.5,59.49999999999999
5986,85.5,59.49999999999999
5987,86.5,59.49999999999999
5988,87.5,59.49999999999999
5989,88.5,59.49999999999999
5990,89.5,59.49999999999999
5991,90.5,59.49999999999999
5992,91.5,59.49999999999999
5993,92.5,59.49999999999999
5994,93.5,59.49999999999999
5995,94.5,59.49999999999999
5996,95.5,59.49999999999999
5997,96.5,59.49999999999999
5998,97.5,59.49999999999999
5999,98.5,59.49999999999999
6000,99.5,59.49999999999999
6001,0.5,60.5
6002,1.5000000000000002,60.5
6003,2.5000000000000004,60.5
6004,3.5,60.5
6005,4.500000000000001,60.5
6006,5.5,60.5
6007,6.5,60.5
6008,7.5,60.5
6009,8.500000000000002,60.5
6010,9.5,60.5
6011,10.5,60.5
6012,11.5,60.5
6013,12.5,60.5
6014,13.500000000000002,60.5
6015,14.5,60.5
6016,15.5,60.5
6017,16.500000000000004,60.5
6018,17.5,60.5
